timestamp,location,latitude,longitude,traffic_volume,average_speed_kmph,weather_severity,precipitation_mm,accident_impact,event_flag,public_transport_density,hour,day_of_week,is_peak_hour,route_id_encoded,congestion_level,distance_km,base_eta_mins,temperature_celsius,visibility_km,toll_fee_inr,surge_pricing_active
2026-05-02 03:30:00,Greater Noida West,28.59,77.43,714.0,11.0,3,14.0,0,0,76.0,3,5,0,6,Very High,24.3,61,24.5,3.9,120,0
2026-05-02 03:40:00,Pari Chowk,28.4671,77.503,52.0,52.0,2,0.0,1,0,88.0,3,5,0,12,Low,26.0,65,33.0,9.4,100,0
2026-05-02 03:50:00,Cyber Hub Gurgaon,28.4959,77.0882,492.0,26.0,5,17.0,0,0,71.0,3,5,0,3,Medium,7.5,19,30.7,2.9,150,0
2026-05-02 04:00:00,Akshardham Route,28.6127,77.2773,530.0,35.0,2,0.0,0,0,49.0,4,5,0,0,Medium,31.3,78,24.7,9.0,80,0
2026-05-02 04:10:00,Sector 18 Noida,28.5706,77.324,545.0,22.0,5,4.0,0,1,16.0,4,5,0,13,High,17.8,44,36.1,1.5,100,0
2026-05-02 04:20:00,Vaishali Ghaziabad,28.646,77.339,316.0,22.0,5,15.0,1,1,18.0,4,5,0,15,High,31.7,79,34.8,4.9,100,0
2026-05-02 04:30:00,Lajpat Nagar,28.5677,77.243,464.0,13.0,5,3.0,1,0,70.0,4,5,0,10,Very High,23.9,60,28.0,2.5,200,0
2026-05-02 04:40:00,IGI Airport T3,28.5562,77.1,163.0,60.0,2,0.0,0,0,26.0,4,5,0,7,Low,11.6,29,26.4,6.7,80,0
2026-05-02 04:50:00,Lajpat Nagar,28.5677,77.243,199.0,57.0,2,0.0,0,0,76.0,4,5,0,10,Low,21.0,52,34.3,7.2,150,0
2026-05-02 05:00:00,Vaishali Ghaziabad,28.646,77.339,776.0,19.0,1,0.0,0,0,53.0,5,5,0,15,Very High,18.2,46,28.7,8.0,100,0
2026-05-02 05:10:00,Greater Noida West,28.59,77.43,687.0,5.0,5,13.0,1,1,18.0,5,5,0,6,Very High,27.6,69,36.5,2.4,120,0
2026-05-02 05:20:00,Sector 62 Noida,28.628,77.3649,900.0,10.0,1,0.0,0,1,84.0,5,5,0,14,Very High,24.1,60,39.0,9.5,100,0
2026-05-02 05:30:00,Connaught Place,28.6315,77.2167,770.0,19.0,1,0.0,0,0,57.0,5,5,0,2,Very High,11.1,28,22.3,6.2,100,0
2026-05-02 05:40:00,Akshardham Route,28.6127,77.2773,503.0,37.0,2,0.0,0,0,33.0,5,5,0,0,Medium,8.5,21,30.1,9.4,80,0
2026-05-02 05:50:00,Karol Bagh,28.6519,77.1909,842.0,5.0,5,9.0,0,1,75.0,5,5,0,9,Very High,19.7,49,36.7,3.8,50,0
2026-05-02 06:00:00,Lajpat Nagar,28.5677,77.243,188.0,31.0,3,9.0,1,0,39.0,6,5,0,10,Medium,18.9,47,34.1,3.4,150,0
2026-05-02 06:10:00,IGI Airport T3,28.5562,77.1,533.0,35.0,1,0.0,0,1,67.0,6,5,0,7,Medium,23.4,58,26.2,6.1,200,0
2026-05-02 06:20:00,Akshardham Route,28.6127,77.2773,657.0,27.0,1,0.0,0,0,96.0,6,5,0,0,Medium,27.5,69,22.7,9.6,80,0
2026-05-02 06:30:00,IGI Airport T3,28.5562,77.1,667.0,26.0,2,0.0,0,0,88.0,6,5,0,7,Medium,25.0,62,33.0,6.6,100,0
2026-05-02 06:40:00,Sector 62 Noida,28.628,77.3649,322.0,37.0,5,4.0,0,0,52.0,6,5,0,14,Medium,11.2,28,34.4,4.4,80,0
2026-05-02 06:50:00,Karol Bagh,28.6519,77.1909,442.0,29.0,5,9.0,0,1,80.0,6,5,0,9,Medium,17.6,44,31.6,2.0,80,0
2026-05-02 07:00:00,Botanical Garden,28.5636,77.334,222.0,44.0,3,16.0,0,1,12.0,7,5,0,1,Low,20.5,51,37.0,4.3,50,0
2026-05-02 07:10:00,India Gate,28.6129,77.2295,153.0,48.0,5,2.0,0,1,19.0,7,5,0,8,Low,11.9,30,23.3,3.5,100,0
2026-05-02 07:20:00,DND Flyway,28.5942,77.3053,548.0,34.0,1,0.0,0,1,82.0,7,5,0,4,Medium,34.0,85,31.7,8.7,100,0
2026-05-02 07:30:00,Dwarka Sector 21,28.5511,77.0565,501.0,37.0,0,0.0,0,0,93.0,7,5,0,5,Medium,29.0,72,35.3,9.7,120,0
2026-05-02 07:40:00,Greater Noida West,28.59,77.43,228.0,28.0,5,3.0,1,0,11.0,7,5,0,6,Medium,13.0,32,38.7,3.7,120,0
2026-05-02 07:50:00,Vaishali Ghaziabad,28.646,77.339,354.0,47.0,2,0.0,0,1,99.0,7,5,0,15,Low,28.3,71,39.8,9.8,200,0
2026-05-02 08:00:00,IGI Airport T3,28.5562,77.1,413.0,31.0,5,7.0,0,0,35.0,8,5,1,7,Medium,18.6,46,32.1,2.6,200,1
2026-05-02 08:10:00,Akshardham Route,28.6127,77.2773,828.0,5.0,3,7.0,0,0,86.0,8,5,1,0,Very High,29.9,75,31.3,1.2,200,1
2026-05-02 08:20:00,Sector 18 Noida,28.5706,77.324,609.0,18.0,3,4.0,0,0,65.0,8,5,1,13,High,26.2,66,25.5,2.1,200,1
2026-05-02 08:30:00,Connaught Place,28.6315,77.2167,590.0,31.0,2,0.0,0,0,10.0,8,5,1,2,Medium,30.7,77,25.4,8.1,50,1
2026-05-02 08:40:00,Vaishali Ghaziabad,28.646,77.339,702.0,12.0,3,3.0,0,0,51.0,8,5,1,15,Very High,32.4,81,39.4,4.2,50,1
2026-05-02 08:50:00,Pari Chowk,28.4671,77.503,647.0,27.0,1,0.0,0,0,60.0,8,5,1,12,Medium,31.2,78,22.2,8.1,100,1
2026-05-02 09:00:00,MG Road Gurgaon,28.4794,77.0806,247.0,54.0,0,0.0,0,0,53.0,9,5,1,11,Low,20.3,51,31.4,7.3,150,1
2026-05-02 09:10:00,Lajpat Nagar,28.5677,77.243,729.0,7.0,1,0.0,1,1,91.0,9,5,1,10,Very High,17.4,44,26.1,8.3,120,1
2026-05-02 09:20:00,Dwarka Sector 21,28.5511,77.0565,423.0,27.0,1,0.0,1,0,90.0,9,5,1,5,Medium,29.5,74,36.0,6.3,150,1
2026-05-02 09:30:00,Dwarka Sector 21,28.5511,77.0565,644.0,28.0,1,0.0,0,0,99.0,9,5,1,5,Medium,5.0,12,34.6,8.4,150,1
2026-05-02 09:40:00,Vaishali Ghaziabad,28.646,77.339,417.0,28.0,0,0.0,1,0,77.0,9,5,1,15,Medium,22.0,55,30.1,8.8,50,1
2026-05-02 09:50:00,Karol Bagh,28.6519,77.1909,854.0,14.0,2,0.0,0,0,91.0,9,5,1,9,Very High,13.3,33,34.0,7.7,150,1
2026-05-02 10:00:00,India Gate,28.6129,77.2295,265.0,53.0,2,0.0,0,0,27.0,10,5,1,8,Low,31.6,79,22.5,6.7,200,1
2026-05-02 10:10:00,Cyber Hub Gurgaon,28.4959,77.0882,856.0,5.0,3,18.0,1,1,97.0,10,5,1,3,Very High,15.3,38,33.0,1.3,120,1
2026-05-02 10:20:00,Vaishali Ghaziabad,28.646,77.339,465.0,39.0,1,0.0,0,0,19.0,10,5,1,15,Medium,20.5,51,37.0,9.3,100,1
2026-05-02 10:30:00,Cyber Hub Gurgaon,28.4959,77.0882,356.0,47.0,0,0.0,0,1,30.0,10,5,1,3,Low,22.1,55,34.3,9.6,200,1
2026-05-02 10:40:00,DND Flyway,28.5942,77.3053,767.0,19.0,2,0.0,0,0,86.0,10,5,1,4,Very High,9.0,22,22.0,10.0,120,1
2026-05-02 10:50:00,India Gate,28.6129,77.2295,434.0,42.0,1,0.0,0,0,77.0,10,5,1,8,Low,5.7,14,22.1,6.6,200,1
2026-05-02 11:00:00,IGI Airport T3,28.5562,77.1,739.0,21.0,1,0.0,0,0,32.0,11,5,1,7,Very High,16.4,41,34.4,9.5,150,1
2026-05-02 11:10:00,DND Flyway,28.5942,77.3053,358.0,32.0,0,0.0,1,0,16.0,11,5,1,4,Medium,16.3,41,35.2,6.6,150,1
2026-05-02 11:20:00,Botanical Garden,28.5636,77.334,438.0,41.0,0,0.0,0,1,92.0,11,5,1,1,Low,17.7,44,31.8,9.7,50,1
2026-05-02 11:30:00,India Gate,28.6129,77.2295,603.0,30.0,0,0.0,0,0,11.0,11,5,1,8,Medium,20.4,51,29.6,6.2,50,1
2026-05-02 11:40:00,Dwarka Sector 21,28.5511,77.0565,709.0,23.0,1,0.0,0,0,78.0,11,5,1,5,Very High,22.2,56,31.7,8.3,80,1
2026-05-02 11:50:00,Botanical Garden,28.5636,77.334,76.0,53.0,5,10.0,0,1,35.0,11,5,1,1,Low,14.8,37,34.8,4.8,50,1
2026-05-02 12:00:00,Botanical Garden,28.5636,77.334,164.0,60.0,0,0.0,0,0,57.0,12,5,0,1,Low,21.7,54,25.2,7.7,50,0
2026-05-02 12:10:00,Akshardham Route,28.6127,77.2773,323.0,49.0,1,0.0,0,0,44.0,12,5,0,0,Low,13.5,34,27.3,7.1,200,0
2026-05-02 12:20:00,Dwarka Sector 21,28.5511,77.0565,477.0,39.0,1,0.0,0,1,86.0,12,5,0,5,Medium,20.3,51,28.8,9.5,100,0
2026-05-02 12:30:00,Karol Bagh,28.6519,77.1909,477.0,24.0,0,0.0,1,0,39.0,12,5,0,9,High,19.6,49,30.2,6.6,80,0
2026-05-02 12:40:00,Dwarka Sector 21,28.5511,77.0565,816.0,16.0,0,0.0,0,1,70.0,12,5,0,5,Very High,33.8,84,24.7,9.5,200,0
2026-05-02 12:50:00,IGI Airport T3,28.5562,77.1,667.0,26.0,1,0.0,0,1,64.0,12,5,0,7,Medium,25.9,65,26.8,9.9,100,0
2026-05-02 13:00:00,Vaishali Ghaziabad,28.646,77.339,223.0,44.0,3,13.0,0,0,99.0,13,5,0,15,Low,22.0,55,36.7,4.6,120,0
2026-05-02 13:10:00,IGI Airport T3,28.5562,77.1,172.0,47.0,5,12.0,0,0,30.0,13,5,0,7,Low,15.5,39,31.1,1.0,80,0
2026-05-02 13:20:00,DND Flyway,28.5942,77.3053,708.0,5.0,3,16.0,1,1,66.0,13,5,0,4,Very High,16.5,41,22.5,4.4,50,0
2026-05-02 13:30:00,Connaught Place,28.6315,77.2167,252.0,54.0,2,0.0,0,0,86.0,13,5,0,2,Low,22.8,57,27.9,6.9,80,0
2026-05-02 13:40:00,Cyber Hub Gurgaon,28.4959,77.0882,363.0,34.0,3,3.0,0,1,30.0,13,5,0,3,Medium,27.3,68,30.2,2.9,100,0
2026-05-02 13:50:00,IGI Airport T3,28.5562,77.1,679.0,25.0,2,0.0,0,0,17.0,13,5,0,7,Medium,17.0,42,39.1,9.1,200,0
2026-05-02 14:00:00,Karol Bagh,28.6519,77.1909,184.0,58.0,1,0.0,0,0,50.0,14,5,0,9,Low,13.1,33,22.0,6.3,100,0
2026-05-02 14:10:00,Greater Noida West,28.59,77.43,348.0,47.0,2,0.0,0,0,15.0,14,5,0,6,Low,5.0,12,34.3,9.8,80,0
2026-05-02 14:20:00,Greater Noida West,28.59,77.43,778.0,7.0,5,18.0,0,0,34.0,14,5,0,6,Very High,34.0,85,26.1,4.9,200,0
2026-05-02 14:30:00,MG Road Gurgaon,28.4794,77.0806,97.0,37.0,5,18.0,1,0,72.0,14,5,0,11,Medium,6.0,15,25.8,2.5,150,0
2026-05-02 14:40:00,Greater Noida West,28.59,77.43,647.0,15.0,3,16.0,0,0,26.0,14,5,0,6,High,6.2,16,36.5,1.2,80,0
2026-05-02 14:50:00,Cyber Hub Gurgaon,28.4959,77.0882,271.0,37.0,0,0.0,1,0,86.0,14,5,0,3,Medium,30.4,76,33.2,8.3,150,0
2026-05-02 15:00:00,Pari Chowk,28.4671,77.503,335.0,33.0,2,0.0,1,0,22.0,15,5,0,12,Medium,30.5,76,31.8,6.2,150,0
2026-05-02 15:10:00,IGI Airport T3,28.5562,77.1,875.0,12.0,2,0.0,0,0,58.0,15,5,0,7,Very High,26.2,66,36.2,9.0,100,0
2026-05-02 15:20:00,MG Road Gurgaon,28.4794,77.0806,542.0,34.0,1,0.0,0,0,59.0,15,5,0,11,Medium,19.9,50,35.1,9.9,150,0
2026-05-02 15:30:00,MG Road Gurgaon,28.4794,77.0806,351.0,35.0,3,20.0,0,1,36.0,15,5,0,11,Medium,24.9,62,31.9,1.9,200,0
2026-05-02 15:40:00,Sector 62 Noida,28.628,77.3649,654.0,5.0,3,8.0,1,1,89.0,15,5,0,14,Very High,27.0,68,31.0,4.7,80,0
2026-05-02 15:50:00,India Gate,28.6129,77.2295,672.0,14.0,5,1.0,0,0,85.0,15,5,0,8,Very High,30.8,77,33.6,1.3,50,0
2026-05-02 16:00:00,Connaught Place,28.6315,77.2167,568.0,33.0,2,0.0,0,0,46.0,16,5,0,2,Medium,19.1,48,23.4,6.5,200,0
2026-05-02 16:10:00,Botanical Garden,28.5636,77.334,498.0,22.0,0,0.0,1,0,14.0,16,5,0,1,High,34.7,87,31.3,8.1,100,0
2026-05-02 16:20:00,Sector 62 Noida,28.628,77.3649,139.0,61.0,0,0.0,0,0,18.0,16,5,0,14,Low,14.4,36,31.4,7.9,50,0
2026-05-02 16:30:00,India Gate,28.6129,77.2295,380.0,30.0,1,0.0,1,0,30.0,16,5,0,8,Medium,20.7,52,33.5,8.3,150,0
2026-05-02 16:40:00,Sector 62 Noida,28.628,77.3649,352.0,20.0,3,17.0,1,0,30.0,16,5,0,14,High,8.3,21,36.6,2.3,120,0
2026-05-02 16:50:00,Sector 18 Noida,28.5706,77.324,355.0,47.0,0,0.0,0,0,72.0,16,5,0,13,Low,22.3,56,38.4,8.8,100,0
2026-05-02 17:00:00,Sector 62 Noida,28.628,77.3649,121.0,35.0,5,3.0,1,0,96.0,17,5,1,14,Medium,12.2,30,36.1,3.6,80,1
2026-05-02 17:10:00,Pari Chowk,28.4671,77.503,894.0,5.0,3,17.0,0,0,50.0,17,5,1,12,Very High,32.6,82,27.5,3.1,150,1
2026-05-02 17:20:00,DND Flyway,28.5942,77.3053,839.0,15.0,1,0.0,0,0,83.0,17,5,1,4,Very High,34.4,86,29.7,6.1,150,1
2026-05-02 17:30:00,Lajpat Nagar,28.5677,77.243,714.0,5.0,3,19.0,1,0,27.0,17,5,1,10,Very High,21.8,54,30.5,3.6,100,1
2026-05-02 17:40:00,Botanical Garden,28.5636,77.334,523.0,36.0,1,0.0,0,0,100.0,17,5,1,1,Medium,34.6,86,33.0,7.7,80,1
2026-05-02 17:50:00,Dwarka Sector 21,28.5511,77.0565,330.0,33.0,1,0.0,1,0,33.0,17,5,1,5,Medium,22.5,56,27.4,7.9,50,1
2026-05-02 18:00:00,Connaught Place,28.6315,77.2167,689.0,13.0,5,18.0,0,0,98.0,18,5,1,2,Very High,22.9,57,37.1,4.3,100,1
2026-05-02 18:10:00,Cyber Hub Gurgaon,28.4959,77.0882,470.0,39.0,1,0.0,0,0,56.0,18,5,1,3,Medium,21.4,54,32.1,9.1,50,1
2026-05-02 18:20:00,India Gate,28.6129,77.2295,162.0,48.0,5,3.0,0,1,71.0,18,5,1,8,Low,23.8,60,33.3,3.5,200,1
2026-05-02 18:30:00,Connaught Place,28.6315,77.2167,376.0,45.0,1,0.0,0,0,41.0,18,5,1,2,Low,14.0,35,30.4,6.7,50,1
2026-05-02 18:40:00,Sector 18 Noida,28.5706,77.324,265.0,53.0,0,0.0,0,1,99.0,18,5,1,13,Low,20.5,51,22.3,7.8,200,1
2026-05-02 18:50:00,DND Flyway,28.5942,77.3053,268.0,53.0,0,0.0,0,0,29.0,18,5,1,4,Low,29.7,74,33.1,6.5,50,1
2026-05-02 19:00:00,Vaishali Ghaziabad,28.646,77.339,483.0,23.0,2,0.0,1,0,82.0,19,5,1,15,High,10.6,26,36.8,9.0,50,1
2026-05-02 19:10:00,Connaught Place,28.6315,77.2167,252.0,42.0,3,17.0,0,0,23.0,19,5,1,2,Low,28.7,72,27.0,4.6,200,1
2026-05-02 19:20:00,India Gate,28.6129,77.2295,484.0,23.0,0,0.0,1,0,79.0,19,5,1,8,High,23.2,58,36.2,7.7,120,1
2026-05-02 19:30:00,Greater Noida West,28.59,77.43,218.0,56.0,0,0.0,0,0,18.0,19,5,1,6,Low,11.8,30,29.7,6.6,200,1
2026-05-02 19:40:00,India Gate,28.6129,77.2295,109.0,63.0,0,0.0,0,0,94.0,19,5,1,8,Low,30.3,76,25.7,8.9,150,1
2026-05-02 19:50:00,Connaught Place,28.6315,77.2167,54.0,55.0,3,13.0,0,0,72.0,19,5,1,2,Low,22.1,55,32.1,4.8,80,1
2026-05-02 20:00:00,Sector 62 Noida,28.628,77.3649,755.0,5.0,1,0.0,1,0,76.0,20,5,1,14,Very High,18.3,46,34.2,6.1,80,1
2026-05-02 20:10:00,Cyber Hub Gurgaon,28.4959,77.0882,506.0,10.0,3,2.0,1,0,55.0,20,5,1,3,Very High,22.2,56,23.7,1.1,200,1
2026-05-02 20:20:00,IGI Airport T3,28.5562,77.1,817.0,5.0,2,0.0,1,0,10.0,20,5,1,7,Very High,14.3,36,34.8,7.1,200,1
2026-05-02 20:30:00,Cyber Hub Gurgaon,28.4959,77.0882,776.0,19.0,2,0.0,0,0,62.0,20,5,1,3,Very High,24.6,62,31.7,7.8,80,1
2026-05-02 20:40:00,India Gate,28.6129,77.2295,713.0,23.0,1,0.0,0,0,83.0,20,5,1,8,Very High,26.6,66,37.8,7.6,80,1
2026-05-02 20:50:00,Lajpat Nagar,28.5677,77.243,124.0,62.0,2,0.0,0,0,93.0,20,5,1,10,Low,13.9,35,27.5,7.2,100,1
2026-05-02 21:00:00,Connaught Place,28.6315,77.2167,848.0,5.0,5,19.0,0,0,27.0,21,5,0,2,Very High,31.1,78,37.6,3.0,50,0
2026-05-02 21:10:00,India Gate,28.6129,77.2295,833.0,15.0,2,0.0,0,0,28.0,21,5,0,8,Very High,5.3,13,32.0,7.5,150,0
2026-05-02 21:20:00,Akshardham Route,28.6127,77.2773,778.0,7.0,5,12.0,0,0,38.0,21,5,0,0,Very High,12.4,31,37.1,4.7,200,0
2026-05-02 21:30:00,MG Road Gurgaon,28.4794,77.0806,786.0,18.0,1,0.0,0,0,55.0,21,5,0,11,Very High,11.3,28,34.7,8.9,50,0
2026-05-02 21:40:00,Botanical Garden,28.5636,77.334,849.0,14.0,2,0.0,0,0,11.0,21,5,0,1,Very High,21.2,53,34.1,6.9,80,0
2026-05-02 21:50:00,Botanical Garden,28.5636,77.334,253.0,42.0,5,1.0,0,0,87.0,21,5,0,1,Low,29.3,73,26.6,4.1,150,0
2026-05-02 22:00:00,MG Road Gurgaon,28.4794,77.0806,302.0,50.0,1,0.0,0,0,86.0,22,5,0,11,Low,24.1,60,22.1,7.7,100,0
2026-05-02 22:10:00,Akshardham Route,28.6127,77.2773,258.0,53.0,2,0.0,0,1,35.0,22,5,0,0,Low,17.8,44,23.0,7.9,150,0
2026-05-02 22:20:00,Sector 62 Noida,28.628,77.3649,270.0,52.0,1,0.0,0,1,29.0,22,5,0,14,Low,16.2,40,31.2,8.0,50,0
2026-05-02 22:30:00,Greater Noida West,28.59,77.43,81.0,53.0,5,3.0,0,0,48.0,22,5,0,6,Low,29.7,74,27.9,3.0,150,0
2026-05-02 22:40:00,Dwarka Sector 21,28.5511,77.0565,897.0,5.0,2,0.0,1,0,44.0,22,5,0,5,Very High,19.8,50,23.3,8.5,80,0
2026-05-02 22:50:00,Dwarka Sector 21,28.5511,77.0565,251.0,42.0,3,4.0,0,1,18.0,22,5,0,5,Low,15.8,40,26.6,3.8,100,0
2026-05-02 23:00:00,Vaishali Ghaziabad,28.646,77.339,286.0,51.0,1,0.0,0,1,66.0,23,5,0,15,Low,11.4,28,22.1,6.4,50,0
2026-05-02 23:10:00,Dwarka Sector 21,28.5511,77.0565,277.0,52.0,0,0.0,0,1,82.0,23,5,0,5,Low,11.6,29,23.6,6.7,80,0
2026-05-02 23:20:00,Cyber Hub Gurgaon,28.4959,77.0882,564.0,33.0,0,0.0,0,1,10.0,23,5,0,3,Medium,23.2,58,34.8,6.7,120,0
2026-05-02 23:30:00,Sector 62 Noida,28.628,77.3649,595.0,16.0,1,0.0,1,0,78.0,23,5,0,14,High,24.9,62,30.7,7.9,150,0
2026-05-02 23:40:00,Connaught Place,28.6315,77.2167,447.0,41.0,2,0.0,0,0,15.0,23,5,0,2,Low,7.2,18,28.2,8.5,150,0
2026-05-02 23:50:00,Botanical Garden,28.5636,77.334,898.0,11.0,0,0.0,0,0,81.0,23,5,0,1,Very High,12.5,31,24.8,6.6,80,0
2026-05-03 00:00:00,Cyber Hub Gurgaon,28.4959,77.0882,687.0,25.0,1,0.0,0,1,89.0,0,6,0,3,Medium,7.0,18,28.7,9.1,80,0
2026-05-03 00:10:00,DND Flyway,28.5942,77.3053,602.0,30.0,1,0.0,0,0,90.0,0,6,0,4,Medium,27.5,69,23.1,9.1,150,0
2026-05-03 00:20:00,Pari Chowk,28.4671,77.503,425.0,30.0,5,19.0,0,0,32.0,0,6,0,12,Medium,15.7,39,22.6,3.5,100,0
2026-05-03 00:30:00,Sector 62 Noida,28.628,77.3649,847.0,14.0,1,0.0,0,0,58.0,0,6,0,14,Very High,12.6,32,22.1,8.9,200,0
2026-05-03 00:40:00,Botanical Garden,28.5636,77.334,817.0,5.0,3,7.0,0,0,95.0,0,6,0,1,Very High,9.9,25,31.9,3.6,120,0
2026-05-03 00:50:00,Pari Chowk,28.4671,77.503,338.0,33.0,1,0.0,1,0,39.0,0,6,0,12,Medium,32.9,82,22.6,9.5,150,0
2026-05-03 01:00:00,Sector 62 Noida,28.628,77.3649,56.0,67.0,0,0.0,0,0,45.0,1,6,0,14,Low,21.2,53,34.8,6.2,100,0
2026-05-03 01:10:00,DND Flyway,28.5942,77.3053,805.0,5.0,2,0.0,1,1,23.0,1,6,0,4,Very High,27.1,68,22.4,8.5,100,0
2026-05-03 01:20:00,Greater Noida West,28.59,77.43,336.0,36.0,5,17.0,0,0,75.0,1,6,0,6,Medium,13.2,33,39.0,4.7,150,0
2026-05-03 01:30:00,IGI Airport T3,28.5562,77.1,831.0,5.0,5,18.0,0,0,12.0,1,6,0,7,Very High,30.3,76,28.6,1.3,50,0
2026-05-03 01:40:00,Sector 62 Noida,28.628,77.3649,782.0,5.0,3,4.0,1,1,55.0,1,6,0,14,Very High,33.1,83,40.0,3.5,50,0
2026-05-03 01:50:00,Connaught Place,28.6315,77.2167,688.0,10.0,1,0.0,1,0,31.0,1,6,0,2,Very High,24.3,61,36.4,6.6,200,0
2026-05-03 02:00:00,Botanical Garden,28.5636,77.334,150.0,48.0,3,15.0,0,0,64.0,2,6,0,1,Low,13.1,33,34.9,3.4,100,0
2026-05-03 02:10:00,Karol Bagh,28.6519,77.1909,478.0,24.0,1,0.0,1,0,18.0,2,6,0,9,High,32.6,82,38.2,6.2,200,0
2026-05-03 02:20:00,Sector 62 Noida,28.628,77.3649,633.0,28.0,2,0.0,0,0,23.0,2,6,0,14,Medium,33.0,82,30.9,7.7,50,0
2026-05-03 02:30:00,Karol Bagh,28.6519,77.1909,781.0,18.0,2,0.0,0,0,90.0,2,6,0,9,Very High,26.4,66,35.0,8.1,50,0
2026-05-03 02:40:00,Karol Bagh,28.6519,77.1909,677.0,5.0,5,6.0,1,0,80.0,2,6,0,9,Very High,10.7,27,36.1,2.8,150,0
2026-05-03 02:50:00,Lajpat Nagar,28.5677,77.243,707.0,11.0,3,18.0,0,0,40.0,2,6,0,10,Very High,22.2,56,35.2,3.6,80,0
2026-05-03 03:00:00,Botanical Garden,28.5636,77.334,480.0,38.0,1,0.0,0,0,46.0,3,6,0,1,Medium,28.3,71,22.8,8.9,150,0
2026-05-03 03:10:00,IGI Airport T3,28.5562,77.1,351.0,35.0,3,5.0,0,0,46.0,3,6,0,7,Medium,27.8,70,32.6,3.0,50,0
2026-05-03 03:20:00,Akshardham Route,28.6127,77.2773,518.0,21.0,1,0.0,1,1,34.0,3,6,0,0,High,13.8,34,39.5,6.9,120,0
2026-05-03 03:30:00,Akshardham Route,28.6127,77.2773,84.0,38.0,3,13.0,1,0,80.0,3,6,0,0,Medium,25.6,64,25.5,2.9,120,0
2026-05-03 03:40:00,Connaught Place,28.6315,77.2167,144.0,49.0,3,6.0,0,0,56.0,3,6,0,2,Low,6.2,16,35.7,3.7,80,0
2026-05-03 03:50:00,IGI Airport T3,28.5562,77.1,450.0,25.0,0,0.0,1,1,90.0,3,6,0,7,Medium,29.4,74,29.2,6.2,50,0
2026-05-03 04:00:00,Lajpat Nagar,28.5677,77.243,140.0,49.0,5,10.0,0,0,63.0,4,6,0,10,Low,25.4,64,29.2,4.8,80,0
2026-05-03 04:10:00,Karol Bagh,28.6519,77.1909,205.0,57.0,2,0.0,0,0,86.0,4,6,0,9,Low,12.6,32,31.7,9.3,100,0
2026-05-03 04:20:00,Cyber Hub Gurgaon,28.4959,77.0882,415.0,31.0,3,14.0,0,1,37.0,4,6,0,3,Medium,12.5,31,27.6,4.1,120,0
2026-05-03 04:30:00,Connaught Place,28.6315,77.2167,429.0,42.0,1,0.0,0,0,40.0,4,6,0,2,Low,18.2,46,27.3,10.0,200,0
2026-05-03 04:40:00,Botanical Garden,28.5636,77.334,540.0,34.0,0,0.0,0,0,37.0,4,6,0,1,Medium,11.8,30,35.0,6.6,50,0
2026-05-03 04:50:00,MG Road Gurgaon,28.4794,77.0806,620.0,17.0,3,17.0,0,0,63.0,4,6,0,11,High,9.5,24,26.8,1.1,200,0
2026-05-03 05:00:00,Greater Noida West,28.59,77.43,675.0,25.0,1,0.0,0,0,68.0,5,6,0,6,Medium,25.3,63,38.1,9.6,80,0
2026-05-03 05:10:00,Dwarka Sector 21,28.5511,77.0565,727.0,10.0,5,15.0,0,0,55.0,5,6,0,5,Very High,16.1,40,35.4,2.3,80,0
2026-05-03 05:20:00,IGI Airport T3,28.5562,77.1,884.0,12.0,0,0.0,0,0,44.0,5,6,0,7,Very High,32.1,80,34.9,6.8,80,0
2026-05-03 05:30:00,Greater Noida West,28.59,77.43,212.0,44.0,3,17.0,0,0,10.0,5,6,0,6,Low,26.8,67,25.6,3.3,150,0
2026-05-03 05:40:00,Akshardham Route,28.6127,77.2773,715.0,11.0,5,6.0,0,0,90.0,5,6,0,0,Very High,22.5,56,28.1,4.9,100,0
2026-05-03 05:50:00,MG Road Gurgaon,28.4794,77.0806,603.0,30.0,1,0.0,0,0,46.0,5,6,0,11,Medium,16.7,42,36.1,8.7,100,0
2026-05-03 06:00:00,Pari Chowk,28.4671,77.503,369.0,34.0,3,9.0,0,0,79.0,6,6,0,12,Medium,33.8,84,27.0,3.3,50,0
2026-05-03 06:10:00,India Gate,28.6129,77.2295,156.0,60.0,0,0.0,0,0,70.0,6,6,0,8,Low,14.1,35,27.8,9.5,50,0
2026-05-03 06:20:00,Pari Chowk,28.4671,77.503,167.0,47.0,5,18.0,0,0,66.0,6,6,0,12,Low,24.1,60,32.2,3.5,100,0
2026-05-03 06:30:00,Akshardham Route,28.6127,77.2773,748.0,21.0,2,0.0,0,1,100.0,6,6,0,0,Very High,24.8,62,33.6,9.3,150,0
2026-05-03 06:40:00,Sector 18 Noida,28.5706,77.324,308.0,38.0,3,9.0,0,1,68.0,6,6,0,13,Medium,12.6,32,28.4,1.1,50,0
2026-05-03 06:50:00,India Gate,28.6129,77.2295,54.0,55.0,5,7.0,0,0,39.0,6,6,0,8,Low,30.5,76,37.4,1.2,100,0
2026-05-03 07:00:00,Sector 62 Noida,28.628,77.3649,877.0,12.0,1,0.0,0,1,43.0,7,6,0,14,Very High,20.7,52,39.4,9.4,120,0
2026-05-03 07:10:00,Akshardham Route,28.6127,77.2773,179.0,59.0,2,0.0,0,0,34.0,7,6,0,0,Low,31.4,78,22.6,8.3,80,0
